Alpha_Sensor,Winsen,Temp,RelHum
21.1115,41.47666667,41.49666667,24.69333333
14.86366667,20.40491803,40.965,24.75833333
13.71883333,18.48833333,38.62166667,38.405
15.2055,16.445,36.395,42.325
14.6665,16.12786885,33.53,39.93833333
15.96883333,18.055,38.04833333,32.84666667
15.46616667,19.98852459,39.33333333,30.6
20.26283333,32.505,39.33333333,30.6
19.37966102,30.60833333,40.76538462,28.02115385
30.791,35.20819672,41.90833333,25.76666667
24.3915,30.98,42.22,23.975
24.3915,30.98,41.49666667,24.69333333
23.45333333,32.83934426,40.965,24.75833333
24.92830508,33.00508475,38.62166667,38.405
25.70466667,32.25,36.395,42.325
25.1175,31.96065574,33.53,39.93833333
23.73266667,29.68666667,38.04833333,32.84666667
24.90516667,31.50833333,39.33333333,30.6
22.4375,27.93934426,39.33333333,30.6
24.26516667,28.64666667,40.76538462,28.02115385
25.615,31.80166667,41.90833333,25.76666667
20.93533333,35.60327869,42.22,23.975
17.0005,25.295,41.49666667,24.69333333
16.06583333,21.49666667,40.965,24.75833333
12.67933333,19.10819672,38.62166667,38.405
12.14366667,18.6,36.395,42.325
14.12833333,21.015,40.965,24.75833333
16.17633333,23.08032787,38.62166667,38.405
13.34133333,19.31833333,36.395,42.325
16.9875,25.23442623,35.81111111,43.37777778
16.25,25.86333333,34.52666667,48.64666667
33.5405,32.15666667,32.82833333,52.77666667
29.14183333,38.43333333,32.22833333,54.695
29.87616667,39.37868852,31.79833333,55.9
28.68566667,38.49666667,31.49833333,56.50333333
28.68566667,38.49666667,31.49833333,56.50333333
46.31683333,56.66885246,30.03833333,60.59666667
46.50728814,56.18305085,29.83389831,60.12542373
37.45866667,52.81,29.34,61.68166667
28.52066667,41.78688525,28.92833333,59.41666667
30.606,41.24666667,28.51833333,50.42833333
30.42483333,43.23,28.48333333,48.04666667
27.61916667,45.865,28.54,46.11333333
24.883,47.27868852,41.82692308,26.13846154
24.253,48.115,42.33333333,26.06666667
12.2885,47.89180328,42.03157895,24.94210526
13.3755,46.105,41.72833333,23.40666667
13.30033333,46.505,41.24,23.10666667
15.85383333,52.275,40.9,28.37333333
16.99183333,52.97868852,39,37.88166667
18.488,55.69333333,36.29666667,44.76333333
26.02233333,67.64237288,33.77833333,50.27333333
32.9715,79.48666667,32.69666667,52.415
34.67166667,91.29152542,32.235,54.15333333
36.85066667,94.56896552,31.77,55.19666667
36.85066667,94.56896552,31.77,55.19666667
40.19183333,98.21,30.82166667,59.11666667
33.77033898,86.80350877,30.74745763,58.75932203
35.6855,87.6,30.12666667,59.955
39.91916667,92.07719298,30.04333333,57.96166667
39.00416667,89.00714286,30.24666667,54.50333333
38.31883333,87.71034483,29.96166667,55.565
29.9065,79.3440678,29.95166667,55.06833333
25.88666667,71.41525424,29.775,55.69833333
22.79116667,65.67333333,31.01833333,53.535
18.288,63.35833333,35.12333333,46.22166667
18.98066667,62.02333333,38.64333333,39.47
17.41083333,59.99666667,40.47666667,36.38
16.83333333,57.87704918,41.775,32.67833333
16.1785,54.98666667,42.06166667,32.70333333
16.952,53.27833333,42.09666667,31.855
17.62116667,47.68688525,41.25666667,33.38
18.29983333,50.36666667,40.39333333,38.29166667
22.25816667,64.74166667,37.585,44.89
24.25933333,77.885,35.61,49.6
31.70783333,88.45932203,33.81333333,54.895
36.55233333,93.94745763,33.93333333,54.81333333
36.74883333,85.53050847,33.40166667,57.03833333
33.22083333,84.14237288,31.67666667,59.805
33.22083333,84.14237288,31.67666667,59.805
35.111,101.7666667,30.65833333,61.78
36.65711864,96.35344828,30.80338983,61.51355932
33.748,92.41111111,30.64333333,62.07333333
34.22916667,93.36181818,30.51,62.365
31.91683333,92.58181818,30.43333333,63.71833333
29.8325,88.50172414,30.28333333,64.50666667
18.09066667,66.42166667,30.06666667,64.73833333
18.09366667,65.59322034,29.89166667,64.46
19.007,66.61525424,30.555,61.93666667
18.76516667,58.58833333,33.39,54.19666667
18.68366667,56.10491803,37.22166667,45.18833333
16.5275,47.09833333,39.50666667,41.47333333
16.40033333,46.17333333,42.07166667,35.32166667
16.147,45.955,43.02166667,33.35833333
17.781,45.30833333,42.55,33.38
18.23084746,45.91666667,41.72333333,37.76166667
18.83816667,49.87704918,40.55333333,42.75666667
18.49166667,52.46666667,38.36166667,46.65833333
22.37833333,61.11,36.975,48.01
24.125,61.395,35.01833333,52.05833333
32.10016667,78.20677966,34.11333333,54.66
35.60866667,84.79322034,33.46,56.7
28.45583333,80.68166667,33.085,58.095
28.45583333,80.68166667,33.085,58.095
27.828,80.45333333,32.235,60.48666667
28.67813559,81.14333333,32.08983051,60.11525424
25.38883333,79.16,31.64333333,56.01666667
18.69583333,69.04833333,31.28666667,53.07166667
17.9325,66.11034483,31.27333333,50.55
17.17166667,65.15344828,30.71,50.27
16.11483333,63.69666667,30.52,50.98333333
17.13216667,67.22333333,30.3,53.51
19.03283333,67.44237288,31.54666667,51.41166667
17.436,63.735,34.47666667,46.23666667
17.66633333,62.09166667,38.01166667,40.37
16.5825,62.83278689,41.45333333,34.88166667
14.86483333,62.68666667,42.6,33.30833333
14.8935,62.855,43.48666667,32.09666667
16.26983333,63.44833333,43.01,30.16833333
15.02666667,62.415,42.31551724,29.53793103
14.25783333,61.91166667,40.79833333,29.88833333
17.92233333,63.73389831,38.625,43.81333333
20.28133333,70.9,37.42439024,47.56585366
27.17033333,91.0137931,36.36,48.50666667
31.7745,103.4466667,35.44666667,52.05
39.1175,109.9633333,35.005,53.1
25.13866667,101.125,34.36333333,55.54666667
25.13866667,101.125,34.36333333,55.54666667
17.8145,81.74333333,32.91666667,60.40833333
17.29745763,83.03898305,32.58813559,60.88983051
17.60116667,87.68166667,32.82833333,59.42833333
16.86716667,88.33,32.70333333,57.58666667
16.03783333,82.94333333,32.38,54.56166667
16.111,81.455,32.355,52.71833333
17.3135,81.97333333,31.935,52.715
17.6585,76.74,31.93666667,52.885
18.90633333,77.82,33.09666667,50.37833333
18.82733333,75.98833333,35.765,45.125
21.60633333,75.97241379,38.22833333,39.96
20.85016667,81.59672131,40.88333333,34.69
19.10916667,79.12666667,43.21666667,31.12333333
17.9505,74.80508475,45.07,28.19666667
16.596,68.43333333,45.47833333,28.4
15.4635,64.90169492,45.10666667,30.515
15.08833333,57.6,45.31666667,31.11666667
27.00766667,76.34666667,42.505,35.435
24.295,85.53166667,39.26,41.06833333
29.71716667,95.5137931,37.20166667,46.845
41.33316667,101.6491803,36.28135593,49.69152542
35.57966667,120.1516667,35.85666667,50.505
36.44433333,130.6283333,35.56666667,51.24166667
36.44433333,130.6283333,35.56666667,51.24166667
32.80616667,116.0311475,33.89833333,54.93666667
35.25271186,113.4830508,33.24576271,56.13559322
28.24433333,108.5816667,32.71833333,58.68
23.90383333,99.15409836,32.245,59.76333333
23.55633333,97.46491228,31.93833333,59.96
21.108,87.72666667,31.85166667,59.57666667
19.931,77.705,31.69,59.505
18.52366667,67.61355932,31.625,59.94333333
19.52816667,67.02542373,32.10666667,59.13833333
17.7495,71.72,35.08666667,50.24666667
19.06116667,67.35762712,37.97166667,42.40333333
16.94333333,63.87833333,40.55666667,36.78833333
15.23,62.025,42.335,34.33333333
23.43846154,72.47118644,38.705,43.415
26.4054386,84.83389831,38.15166667,44.46166667
26.3785,81.97540984,36.67,47.76666667
26.57183333,80.47166667,35.88666667,49.65333333
33.60566667,84.37166667,35.58,51.11666667
30.934,89.92545455,34.965,53.46833333
30.934,89.92545455,34.965,53.46833333
30.44866667,102.0393443,33.89833333,56.31166667
29.85508475,107.3033898,33.01864407,58.69491525
24.44883333,90.88983051,32.59166667,60.25333333
23.05483333,87.50166667,32.165,60.195
20.5825,79.94745763,31.655,61.05
15.61233333,64.25166667,31.45,60.97333333
14.37233333,63.95833333,30.535,56.87
15.03433333,63.90508475,30.33166667,54.91833333
15.81516667,64.88275862,30.865,47.35833333
15.52333333,64.02542373,33.49491525,40.65423729
15.67783333,68.97666667,30.865,47.35833333
14.49633333,68.88666667,33.49491525,40.65423729
14.268,66.90862069,40.9537037,31.00555556
13.2355,58.58852459,41.315,31.315
11.41133333,50.20166667,41.53666667,30.82833333
18.69433333,46.61166667,40.76,31.47166667
12.62766667,48.94098361,40.41166667,37.5
18.57566667,73.72033898,38.14,41.61666667
22.6685,81.83833333,35.75666667,46.865
33.2425,104.2533333,33.84166667,51.47166667
35.49116667,115.6833333,33.28666667,53.01166667
35.65466667,116.1466667,32.77,54.79833333
35.749,102.2081967,32.44,55.7
35.749,102.2081967,32.44,55.7
43.1485,133.9533333,31.055,60.44333333
